k,p_ok_griebel_innovation_mean,p_ok_griebel_innovation_q05,p_ok_griebel_innovation_q50,p_ok_griebel_innovation_q95,p_ok_radial_mean,p_ok_radial_q05,p_ok_radial_q50,p_ok_radial_q95,p_ok_x_mean,p_ok_x_q05,p_ok_x_q50,p_ok_x_q95,p_ok_y_mean,p_ok_y_q05,p_ok_y_q50,p_ok_y_q95,p_ok_comp_mean,p_ok_comp_q05,p_ok_comp_q50,p_ok_comp_q95,p_ok_overall_mean,p_ok_overall_q05,p_ok_overall_q50,p_ok_overall_q95,u_griebel_innovation_mean,u_griebel_innovation_q05,u_griebel_innovation_q50,u_griebel_innovation_q95,u_radial_mean,u_radial_q05,u_radial_q50,u_radial_q95,u_x_mean,u_x_q05,u_x_q50,u_x_q95,u_y_mean,u_y_q05,u_y_q50,u_y_q95,u_comp_mean,u_comp_q05,u_comp_q50,u_comp_q95,u_overall_mean,u_overall_q05,u_overall_q50,u_overall_q95,griebel_multinomial_dc_mean,griebel_multinomial_dc_q05,griebel_multinomial_dc_q50,griebel_multinomial_dc_q95,griebel_multinomial_uncertainty_mean,griebel_multinomial_uncertainty_q05,griebel_multinomial_uncertainty_q50,griebel_multinomial_uncertainty_q95,griebel_multinomial_threshold_mean,griebel_multinomial_threshold_q05,griebel_multinomial_threshold_q50,griebel_multinomial_threshold_q95,dc_josang_history_mean,dc_josang_history_q05,dc_josang_history_q50,dc_josang_history_q95,dc_norm_history_mean,dc_norm_history_q05,dc_norm_history_q50,dc_norm_history_q95,nis_score_mean,nis_score_q05,nis_score_q50,nis_score_q95,nis_lower_band_mean,nis_lower_band_q05,nis_lower_band_q50,nis_lower_band_q95,nis_upper_band_mean,nis_upper_band_q05,nis_upper_band_q50,nis_upper_band_q95
10,0.9523076923076914,0.8384615384615385,0.9923076923076923,0.9923076923076923,0.5822222222222223,0.48935185185185187,0.5925925925925926,0.6944444444444444,0.6797081926836571,0.5698933778688426,0.6731341186095834,0.7749859704614351,0.6918378223132866,0.6083193037947685,0.7101711556466204,0.7749859704614351,0.47022947163723094,0.38695013380809545,0.47143892600181325,0.5514014888368771,0.5191086601990769,0.44866663174077925,0.5172846745668722,0.585661956863434,0.1538461538461534,0.15384615384615363,0.15384615384615363,0.15384615384615374,0.38888888888888856,0.38888888888888884,0.38888888888888884,0.38888888888888895,0.38888888888888856,0.38888888888888884,0.38888888888888884,0.38888888888888895,0.38888888888888856,0.38888888888888884,0.38888888888888884,0.38888888888888895,0.33839393738397455,0.31143691335614404,0.34107276528032404,0.3642752116266572,0.3605350582353332,0.34361512299164293,0.3625206741628373,0.3759373260107428,0.09876480523520832,0.04588253665146771,0.0960095979605912,0.1563062900309987,0.3888888888888886,0.388888888888889,0.388888888888889,0.388888888888889,0.3324763075034901,0.3318425795058772,0.3318425795058772,0.33501121949393997,0.11698412698412698,0.05820105820105818,0.11155202821869488,0.1656305114638448,0.22333333333333327,0.11111111111111106,0.21296296296296294,0.31620370370370365,1.8729364496177565,0.9009622512363927,1.809195561349626,2.9912892269194082,0.7857014909696727,0.785701490969674,0.785701490969674,0.785701490969674,3.8905140908462372,3.8905140908462315,3.8905140908462315,3.8905140908462315
11,0.9514285714285725,0.85,0.9928571428571429,0.9928571428571429,0.5963157894736848,0.5175438596491229,0.5789473684210527,0.6842105263157895,0.6911270597353953,0.5929691649985526,0.6991095158757457,0.8043726737704824,0.700074428156448,0.6355130246476755,0.6991095158757457,0.7618288141213596,0.4838973294194855,0.38859682908089593,0.4868304463668437,0.5656086601402357,0.5334107045152053,0.4535618729248709,0.5306380859072647,0.595969634828339,0.14285714285714246,0.14285714285714268,0.1428571428571428,0.1428571428571428,0.36842105263157926,0.368421052631579,0.368421052631579,0.368421052631579,0.36842105263157926,0.368421052631579,0.368421052631579,0.368421052631579,0.36842105263157926,0.368421052631579,0.368421052631579,0.368421052631579,0.3235319031801121,0.29267399342331163,0.32504640181848266,0.34795319372383765,0.3433793860098898,0.3241063020186832,0.3446615599898584,0.35773099261946917,0.10271720314677404,0.047754360366598615,0.10504130895969127,0.1671510543909005,0.36842105263157926,0.36842105263157904,0.36842105263157904,0.36842105263157904,0.32905352077532085,0.3283562560926812,0.3283562560926812,0.3318425795058772,0.11881282152750294,0.0712307083498219,0.12821527502967942,0.16145627225959636,0.21947368421052624,0.13157894736842102,0.23684210526315783,0.2982456140350877,1.8460969849317415,0.9874087912459838,1.7260865867834418,2.9367969912099094,0.8238527918534547,0.8238527918534556,0.8238527918534556,0.8238527918534556,3.796542661377545,3.796542661377549,3.796542661377549,3.796542661377549
12,0.9506666666666674,0.86,0.9266666666666666,0.9933333333333333,0.6135833333333333,0.5083333333333333,0.6166666666666667,0.7250000000000001,0.7071540400819581,0.628320706748625,0.6891540400819585,0.7974873734152916,0.7142373734152916,0.630820706748625,0.6974873734152918,0.7974873734152916,0.5054632330770389,0.40292876132459465,0.5089048818542723,0.6334861107568207,0.5537079383087284,0.46850211172801765,0.5551785577633663,0.6305036723053307,0.1333333333333334,0.13333333333333375,0.13333333333333375,0.13333333333333375,0.35000000000000064,0.34999999999999987,0.35,0.3500000000000001,0.35000000000000064,0.34999999999999987,0.35,0.3500000000000001,0.35000000000000064,0.34999999999999987,0.35,0.3500000000000001,0.3124388116237006,0.28130914401747736,0.3138569029581223,0.34802777848635835,0.32921772520825393,0.31022332798225294,0.3304578867291085,0.3490096093286048,0.10399800375092788,0.054324863447945626,0.10805315224507399,0.16037427683610198,0.35000000000000064,0.3500000000000001,0.3500000000000001,0.3500000000000001,0.3251174773115357,0.3246758256595611,0.3246758256595611,0.3283562560926812,0.1177892857142857,0.05571428571428569,0.11607142857142855,0.17642857142857143,0.21141666666666648,0.09999999999999995,0.20833333333333326,0.31666666666666665,1.8377939757944075,1.0046537621497085,1.761591002679428,2.8394164287126187,0.8584798004741662,0.858479800474165,0.858479800474165,0.858479800474165,3.7146063332659156,3.7146063332659094,3.7146063332659094,3.7146063332659094
13,0.9506250000000012,0.8687499999999999,0.93125,0.99375,0.6272222222222225,0.5000000000000002,0.6111111111111112,0.7222222222222223,0.7234800381732933,0.6245911492844047,0.7357022603955158,0.8468133715066269,0.7284800381732929,0.6245911492844047,0.7357022603955158,0.7940355937288491,0.5277858275544922,0.4172144391124486,0.538171396197985,0.6279782277059929,0.5725143627550513,0.48093122638081565,0.572383330500994,0.6496533716537336,0.12499999999999996,0.12499999999999978,0.12499999999999989,0.12499999999999989,0.333333333333333,0.33333333333333326,0.33333333333333337,0.3333333333333335,0.3333333333333329,0.33333333333333326,0.33333333333333337,0.3333333333333335,0.333333333333333,0.33333333333333326,0.33333333333333337,0.3333333333333335,0.30257649303916423,0.27328717115781914,0.3063732569867461,0.32861144582258234,0.3164207149035369,0.2990554560744557,0.3190187185418414,0.3309409078828948,0.10599696931563511,0.055057321794386105,0.10314873467769237,0.16395330146273673,0.3333333333333329,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.32130434505829847,0.32088764520870466,0.32088764520870466,0.3246758256595611,0.1177777777777776,0.06349206349206349,0.12698412698412692,0.19047619047619035,0.20611111111111108,0.1111111111111111,0.22222222222222213,0.33333333333333315,1.8336796968163818,1.0236725765609058,1.8009815259439654,2.693002716075982,0.8900954248573255,0.8900954248573265,0.8900954248573265,0.8900954248573265,3.642384019178526,3.642384019178532,3.642384019178532,3.642384019178532
14,0.9523529411764714,0.8764705882352941,0.9352941176470587,0.9941176470588234,0.6311363636363632,0.5356060606060605,0.643939393939394,0.7064393939393939,0.7184733697714768,0.6113521576502652,0.7174127637108713,0.8158976121957198,0.7262764000745071,0.6185491273472348,0.7174127637108713,0.8158976121957198,0.5223483723817396,0.40594007805506904,0.5386992337768438,0.6286026584868716,0.5715021607013262,0.4677890300875008,0.5716985923907494,0.6586851676491358,0.11764705882352956,0.11764705882352966,0.11764705882352966,0.11764705882352977,0.3181818181818175,0.3181818181818181,0.31818181818181823,0.31818181818181834,0.3181818181818175,0.3181818181818181,0.31818181818181823,0.31818181818181823,0.31818181818181746,0.3181818181818181,0.31818181818181823,0.31818181818181823,0.28665196965341677,0.2550792102810465,0.29186232216164765,0.31304261691055446,0.3008694194244238,0.2817854453391298,0.30420579193204766,0.31558164990464743,0.10733778753136605,0.06031607904702208,0.09926748035870908,0.1712507800698682,0.31818181818181746,0.31818181818181823,0.31818181818181823,0.31818181818181823,0.3173593383751212,0.31705252908524384,0.31705252908524384,0.32088764520870466,0.12259445100354194,0.07858618654073198,0.115112160566706,0.1784238488783943,0.20977272727272708,0.13446969696969693,0.19696969696969696,0.30530303030303024,1.8410039112701098,1.0300557303538915,1.8092740604675515,2.7210181636384907,0.9191146573001832,0.9191146573001813,0.9191146573001813,0.9191146573001813,3.578130795349369,3.5781307953493724,3.5781307953493724,3.5781307953493724
15,0.9516666666666661,0.8833333333333333,0.9388888888888889,0.9944444444444444,0.6433333333333338,0.5362318840579711,0.6376811594202899,0.7391304347826086,0.7196991652886598,0.6354962667379348,0.715206411665471,0.8039745276074999,0.7233223536944564,0.6130324986219927,0.7369455421002536,0.8021629334046014,0.5208772457113183,0.41306559586014135,0.5265430769894316,0.630093865237009,0.576436411115583,0.4961292156885998,0.5749720609007662,0.6600028613689761,0.11111111111111124,0.11111111111111127,0.11111111111111138,0.11111111111111138,0.3043478260869569,0.30434782608695654,0.30434782608695654,0.30434782608695654,0.3043478260869569,0.3043478260869563,0.30434782608695654,0.30434782608695654,0.3043478260869569,0.3043478260869563,0.30434782608695654,0.30434782608695654,0.2731583420157173,0.24507233695016495,0.27478614175732674,0.29933232833715606,0.28726793907433573,0.27032079808822107,0.2885061065109476,0.30181023552924047,0.10546160010798344,0.04835034292196489,0.10072307587421296,0.16699173496794759,0.3043478260869568,0.3043478260869565,0.3043478260869565,0.3043478260869565,0.31321346817903883,0.313213468179038,0.313213468179038,0.313213468179038,0.12193356737780175,0.06481231433972454,0.12530380772346744,0.18579530110721035,0.2044927536231884,0.10869565217391303,0.21014492753623185,0.31159420289855067,1.881657734618594,1.105850092065981,1.839112791058914,2.7219815584812204,0.9458770065884845,0.9458770065884827,0.9458770065884827,0.9458770065884827,3.5205071849819256,3.5205071849819296,3.5205071849819296,3.5205071849819296
16,0.9489473684210533,0.886842105263158,0.9421052631578948,0.9947368421052631,0.6454166666666669,0.5552083333333334,0.6458333333333334,0.7222222222222223,0.7255450334016317,0.6367950334016319,0.713183922290521,0.8104061445127431,0.7245033667349654,0.6367950334016319,0.7340172556238541,0.8038089222905208,0.5258150373957104,0.43610196267053697,0.5282972955958358,0.6102622723009553,0.5804365536451092,0.5050473953807209,0.5863812306121248,0.6530000222530257,0.10526315789473789,0.10526315789473761,0.10526315789473761,0.10526315789473772,0.29166666666666713,0.29166666666666663,0.29166666666666674,0.29166666666666674,0.29166666666666713,0.29166666666666663,0.29166666666666674,0.29166666666666674,0.29166666666666713,0.29166666666666663,0.29166666666666674,0.29166666666666674,0.26234272613450565,0.24144865953546957,0.2630427544873409,0.2820265742252498,0.27569049862991635,0.26334171622555896,0.27633192603743645,0.28673306174840174,0.10721026637618485,0.05513560418679134,0.10314753553824998,0.17079415368128617,0.2916666666666671,0.29166666666666663,0.29166666666666663,0.29166666666666663,0.3094008426184258,0.30940084261842515,0.30940084261842515,0.30940084261842515,0.1267410714285714,0.08010912698412695,0.12648809523809518,0.1815104166666667,0.20875000000000007,0.1319444444444444,0.20833333333333326,0.2989583333333334,1.9025638255082966,1.1220372828659744,1.8452128069147689,2.7890821348565957,0.9706630867967297,0.9706630867967289,0.9706630867967289,0.9706630867967289,3.4684662279717235,3.468466227971729,3.468466227971729,3.468466227971729
17,0.9494999999999995,0.845,0.945,0.995,0.6568666666666663,0.5656666666666667,0.6599999999999999,0.7533333333333332,0.7293898987322333,0.6446565653989,0.7246565653988999,0.8113232320655667,0.7307898987322328,0.6446565653989,0.7446565653988999,0.8113232320655667,0.5333688502308427,0.4371861950474251,0.5346558919810489,0.6240880131622502,0.59004886068192,0.5095792652284215,0.5926825299757364,0.6573678073137983,0.0999999999999995,0.09999999999999931,0.09999999999999931,0.09999999999999942,0.2800000000000004,0.28,0.28000000000000014,0.28000000000000025,0.28000000000000036,0.28,0.28000000000000014,0.28000000000000025,0.28000000000000036,0.28,0.28000000000000014,0.28000000000000025,0.25295029953831455,0.2303920543495943,0.2533548827045691,0.273037307008833,0.2652994096343646,0.2519695907558128,0.26577066544958017,0.27645807529675814,0.10635612518785031,0.04564224951035675,0.09973720146206583,0.1742087660426295,0.28000000000000036,0.28,0.28,0.28,0.305748951957516,0.30563600688552944,0.30563600688552944,0.30563600688552944,0.12536228571428568,0.06582857142857139,0.12342857142857139,0.1816457142857142,0.20313333333333305,0.1066666666666666,0.19999999999999996,0.29433333333333317,1.8890818663632498,1.2378906561754388,1.8153736800044487,2.6674560739818554,0.9937070279611223,0.993707027961123,0.993707027961123,0.993707027961123,3.4211766174865175,3.4211766174865144,3.4211766174865144,3.4211766174865144
18,0.9490476190476183,0.8523809523809525,0.9476190476190476,0.9952380952380951,0.6680769230769235,0.5887820512820513,0.6666666666666667,0.7564102564102566,0.7387723385245829,0.6455031077553526,0.7352466974989423,0.8249902872425321,0.740887723139968,0.6576825949348397,0.7480672103194551,0.8121697744220193,0.5477511197793397,0.4403918372721721,0.5497057604902869,0.6340887359278353,0.6033692946443252,0.5152104899816213,0.6033611046374803,0.6680840601477857,0.09523809523809565,0.09523809523809579,0.09523809523809579,0.09523809523809579,0.26923076923076905,0.2692307692307685,0.2692307692307687,0.2692307692307687,0.26923076923076905,0.2692307692307685,0.2692307692307687,0.2692307692307687,0.26923076923076905,0.2692307692307685,0.2692307692307687,0.2692307692307687,0.2457962482782693,0.22210915911771978,0.246372502688065,0.26366013498193597,0.25655524303270466,0.24268342777903862,0.2571194158031387,0.26640551005367824,0.1080118501152071,0.05938992029231615,0.10346722617750148,0.17712366233317164,0.26923076923076983,0.2692307692307693,0.2692307692307693,0.2692307692307693,0.3025261488823914,0.3019337949770321,0.3019337949770321,0.30563600688552944,0.12358833474218106,0.06825866441251062,0.12447168216399,0.17325655114116673,0.19730769230769252,0.10897435897435896,0.1987179487179488,0.27660256410256423,1.8878614899635267,1.1808004188278,1.8201974213792385,2.6473508601704876,1.015205871520578,1.015205871520577,1.015205871520577,1.015205871520577,3.3779690714424286,3.377969071442434,3.377969071442434,3.377969071442434
19,0.9481818181818192,0.8590909090909091,0.95,0.9954545454545454,0.6822222222222226,0.5922839506172839,0.6790123456790123,0.7592592592592591,0.7456696593199696,0.6459783012952778,0.7327066963570061,0.8499906469742899,0.7514104000607099,0.6462869432705864,0.7635708938878704,0.8441264494434257,0.5609287274510396,0.44096150670070405,0.5593591952522408,0.6558753397499049,0.6172081283168205,0.5269034818280756,0.6155083040414379,0.6880996247702927,0.09090909090909072,0.09090909090909083,0.09090909090909083,0.09090909090909083,0.2592592592592595,0.2592592592592595,0.2592592592592595,0.25925925925925963,0.2592592592592595,0.2592592592592595,0.2592592592592595,0.25925925925925963,0.2592592592592595,0.2592592592592595,0.2592592592592595,0.25925925925925963,0.23889471702293252,0.21336733867906774,0.23877284558757805,0.2575222971805746,0.24825560620393605,0.2334040376593808,0.24845530112610736,0.2583868421134068,0.10660697877693455,0.0544145042026951,0.10437264561047079,0.1715590852684158,0.25925925925925947,0.25925925925925936,0.25925925925925936,0.25925925925925936,0.29910278521574984,0.29830429528307983,0.29830429528307983,0.3019337949770321,0.11945914168136376,0.07054673721340379,0.12149715853419552,0.17656280619243572,0.18814814814814795,0.11111111111111102,0.19135802469135796,0.2780864197530863,1.88856313378631,1.2451524678993908,1.8237897341896594,2.6253291742146536,1.0353267658485052,1.0353267658485041,1.0353267658485041,1.0353267658485041,3.3382980916401888,3.3382980916401954,3.3382980916401954,3.3382980916401954
20,0.9486956521739138,0.8652173913043478,0.9521739130434782,0.9956521739130434,0.694583333333333,0.6249999999999998,0.708333333333333,0.7916666666666663,0.756776695296637,0.6767766952966369,0.7601100286299701,0.8434433619633034,0.7667766952966367,0.676776695296637,0.7601100286299702,0.8434433619633034,0.5806308168303985,0.458026695296637,0.577767255623854,0.6762532314248224,0.634201890848588,0.5487343080932436,0.6398254172996027,0.711647481509269,0.08695652173913077,0.0869565217391306,0.0869565217391306,0.0869565217391306,0.250000000000001,0.2500000000000012,0.25000000000000133,0.25000000000000133,0.25000000000000094,0.2500000000000012,0.25000000000000133,0.25000000000000144,0.250000000000001,0.2500000000000012,0.25000000000000133,0.25000000000000133,0.23384253300587057,0.20894660940672738,0.23335437764118194,0.2516602038170227,0.24134267902089326,0.22709600173464817,0.24129936773959715,0.2508264349900028,0.1043272267563271,0.04586395437137308,0.09626315918709515,0.17556405932652167,0.25000000000000006,0.2500000000000001,0.2500000000000001,0.2500000000000001,0.2957126697512824,0.29475412332171363,0.29475412332171363,0.29830429528307983,0.11598214285714255,0.0535714285714284,0.10714285714285682,0.1607142857142852,0.18041666666666634,0.0833333333333332,0.1666666666666664,0.24999999999999956,1.8897480243884732,1.2948532345905999,1.8156747697260673,2.571586965186583,1.0542125382605017,1.0542125382605037,1.0542125382605037,1.0542125382605037,3.3017141646143027,3.3017141646143053,3.3017141646143053,3.3017141646143053
21,0.9491666666666663,0.8708333333333333,0.9541666666666666,0.9958333333333333,0.6947126436781608,0.6149425287356323,0.6954022988505748,0.7772988505747128,0.7528073839645689,0.6646464644243391,0.7453935908611207,0.8258533609760632,0.7656234759185918,0.6649338207461781,0.7798763494818104,0.8545889931599713,0.5768079229060086,0.4611494400736441,0.5810836263319465,0.6727405367704851,0.6321534326306127,0.5376408098869696,0.6346769290453831,0.7096805466100017,0.08333333333333368,0.08333333333333348,0.08333333333333359,0.08333333333333359,0.24137931034482676,0.24137931034482696,0.24137931034482718,0.24137931034482718,0.24137931034482676,0.24137931034482707,0.24137931034482718,0.24137931034482718,0.24137931034482676,0.24137931034482707,0.24137931034482718,0.24137931034482718,0.2246976698439481,0.20282993475560496,0.22566469343202433,0.24195782195381105,0.23244340149065493,0.21995874882607103,0.2331771994441285,0.2416680669277624,0.1057760736792877,0.04999094806362139,0.0996217066645703,0.16529644755195194,0.24137931034482807,0.24137931034482774,0.24137931034482774,0.24137931034482774,0.2929513980956082,0.2912873440407415,0.2912873440407415,0.29475412332171363,0.12003397316120284,0.06633259724817402,0.11958552743332782,0.1719041956854087,0.18459770114942542,0.1020114942528736,0.18390804597701155,0.2643678160919541,1.8929812435651976,1.3087762045724858,1.8601653340069209,2.594690227401226,1.0719860551466676,1.0719860551466693,1.0719860551466693,1.0719860551466693,3.2678432026817763,3.267843202681781,3.267843202681781,3.267843202681781
22,0.9496000000000002,0.876,0.956,0.996,0.7002777777777779,0.6055555555555555,0.7111111111111108,0.7777777777777773,0.751158248943528,0.6649915822768612,0.7538804711657499,0.8372138044990831,0.7637138044990835,0.6649915822768612,0.7705471378324166,0.8377693600546386,0.5741149024765929,0.46980741887430577,0.5846411333001345,0.6633635916586997,0.6333048810050791,0.5451178301557706,0.6398200554730484,0.7030334386944654,0.07999999999999988,0.07999999999999974,0.07999999999999974,0.07999999999999985,0.2333333333333343,0.2333333333333344,0.2333333333333345,0.2333333333333345,0.2333333333333343,0.2333333333333344,0.2333333333333345,0.2333333333333345,0.2333333333333343,0.2333333333333344,0.2333333333333345,0.2333333333333345,0.2163992073924944,0.19708886595509328,0.21846464697997892,0.23217096483074937,0.22427410983458326,0.2132699740910366,0.22558302729156704,0.23275021918328678,0.10343627630152279,0.04568145749767377,0.10084612576751685,0.15487082223758541,0.23333333333333395,0.23333333333333342,0.23333333333333342,0.23333333333333342,0.28939387331078054,0.2879061463086676,0.2879061463086676,0.2912873440407415,0.12029365079365037,0.06936507936507921,0.11317460317460282,0.18253968253968195,0.18305555555555528,0.10555555555555547,0.17222222222222194,0.2777777777777773,1.8995519320103949,1.359040741913508,1.8427590481051959,2.5711930607141555,1.0887536674605647,1.088753667460563,1.088753667460563,1.088753667460563,3.2363711031348488,3.2363711031348568,3.2363711031348568,3.2363711031348568
23,0.9499999999999998,0.8807692307692306,0.9576923076923076,0.9961538461538462,0.7055376344086022,0.6129032258064517,0.7096774193548386,0.7849462365591396,0.7535940043539514,0.6803681979023386,0.756443466719543,0.831712283923844,0.7677875527410484,0.681174649515242,0.7725724989776075,0.831712283923844,0.5789948905591082,0.47461936810777294,0.5844175142969648,0.6592534341770696,0.6386118441342767,0.5568562053618199,0.6449530521518188,0.7022197457910642,0.0769230769230757,0.07692307692307554,0.07692307692307554,0.07692307692307554,0.22580645161290383,0.22580645161290347,0.2258064516129037,0.2258064516129037,0.22580645161290383,0.22580645161290347,0.2258064516129037,0.2258064516129037,0.22580645161290383,0.22580645161290347,0.2258064516129037,0.2258064516129037,0.2099880197836222,0.19101447224786064,0.2113534324998389,0.22379860048618927,0.2173796152155191,0.20657932231250042,0.21827409475643866,0.22479674259963833,0.10200692171320304,0.05490136620176731,0.09502566502810408,0.16175019718867623,0.22580645161290366,0.2258064516129033,0.2258064516129033,0.2258064516129033,0.2857974703221167,0.28461134007968186,0.28461134007968186,0.2879061463086676,0.12048164114761399,0.06778653188642773,0.11773450275011137,0.18195332243199022,0.1815591397849461,0.10215053763440851,0.17741935483870955,0.27419354838709653,1.9089421875991968,1.34132667959282,1.875822254730894,2.5168734927499465,1.1046079585723905,1.1046079585723911,1.1046079585723911,1.1046079585723911,3.207031988835185,3.20703198883519,3.20703198883519,3.20703198883519
24,0.9488888888888881,0.8851851851851852,0.9592592592592593,0.9962962962962962,0.7093749999999999,0.6249999999999998,0.7161458333333328,0.776822916666666,0.7565025250512238,0.6851483583845575,0.7536379417178906,0.8377525250512237,0.7694712750512237,0.6911379417178906,0.7796796083845572,0.8369712750512237,0.5824603696486912,0.4874606228573955,0.5882566507355722,0.6578610031618758,0.6423563850681312,0.5604183672333077,0.6465136522156495,0.7040432059876975,0.07407407407407415,0.07407407407407396,0.07407407407407396,0.07407407407407396,0.21875000000000225,0.2187500000000019,0.218750000000002,0.2187500000000021,0.21875000000000228,0.2187500000000019,0.218750000000002,0.2187500000000021,0.2187500000000023,0.2187500000000019,0.218750000000002,0.2187500000000021,0.2037495080984526,0.1873047742504888,0.2050242419316347,0.21610308048180518,0.21076912099830142,0.20150193430901991,0.21160498019552687,0.21741612116966852,0.1001932375813292,0.043166704473720466,0.0998004368022152,0.15969636273665716,0.21875000000000003,0.21875000000000008,0.21875000000000008,0.21875000000000008,0.2818840175314908,0.2814027253171044,0.2814027253171044,0.28461134007968186,0.12137276785714222,0.07620675223214239,0.11683872767857076,0.1778738839285704,0.18124999999999944,0.1138020833333329,0.17447916666666613,0.26562499999999917,1.9267308611050502,1.3939809382166788,1.889235019608304,2.559682056222244,1.1196299546549295,1.1196299546549324,1.1196299546549324,1.1196299546549324,3.179599138673155,3.179599138673157,3.179599138673157,3.179599138673157
25,0.9485714285714285,0.8892857142857142,0.9607142857142856,0.9964285714285713,0.7147979797979802,0.6414141414141419,0.7121212121212128,0.7833333333333342,0.7624165899486622,0.6845883071203787,0.7560529535850254,0.8376186101506822,0.7699418424739151,0.6949418424739141,0.7661539636860355,0.8621135596456317,0.5873193367627753,0.49097702787043135,0.5877787862464204,0.675051443931668,0.6475702610206565,0.5810338764025065,0.6498345404609789,0.7007787851228598,0.07142857142857206,0.07142857142857206,0.07142857142857206,0.07142857142857206,0.21212121212120988,0.2121212121212097,0.2121212121212097,0.21212121212120993,0.2121212121212099,0.2121212121212097,0.2121212121212097,0.21212121212120993,0.2121212121212099,0.2121212121212097,0.2121212121212097,0.21212121212120993,0.19812737075564324,0.18233785324801394,0.1984348772571829,0.21199026589648307,0.20468321663481168,0.19583056390080783,0.2049909194683921,0.2120556015599568,0.10028875212037831,0.0554949488717456,0.09729454563644635,0.14515615059543768,0.2121212121212121,0.21212121212121224,0.21212121212121224,0.21212121212121224,0.2790914403743265,0.2782793672863235,0.2782793672863235,0.2814027253171044,0.1209786173422544,0.07469500196772964,0.12278630460448711,0.17053653417289877,0.17914141414141457,0.11060606060606086,0.18181818181818227,0.25252525252525315,1.938096133322514,1.3936518070287902,1.8699746801681298,2.647985355899247,1.133890917067433,1.1338909170674336,1.1338909170674336,1.1338909170674336,3.153877911645206,3.1538779116452056,3.1538779116452056,3.1538779116452056
26,0.9486206896551722,0.893103448275862,0.9620689655172413,0.996551724137931,0.7240196078431379,0.6421568627450986,0.710784313725491,0.8041666666666678,0.7687670824011522,0.6845513961266421,0.7779337490678189,0.846806298087427,0.7741592392638975,0.6845513961266421,0.7828357098521326,0.8514631608325252,0.5955032939503914,0.492166982112458,0.6061504787423675,0.6724150091230926,0.6564377710701896,0.5872793004993283,0.6598550134068972,0.7084708399771636,0.06896551724137806,0.0689655172413779,0.0689655172413779,0.068965517241378,0.20588235294117388,0.20588235294117352,0.20588235294117363,0.20588235294117374,0.20588235294117388,0.20588235294117352,0.20588235294117363,0.20588235294117374,0.20588235294117388,0.20588235294117352,0.20588235294117363,0.20588235294117374,0.19335423485969244,0.17655848098846094,0.19521057654063806,0.2050834765635021,0.19923613029736842,0.18983230564290632,0.2003687701027314,0.20548153110369854,0.0991189902217076,0.05895710309708591,0.09628784811482015,0.14664159356498263,0.20588235294117715,0.20588235294117663,0.20588235294117663,0.20588235294117663,0.2762732547921541,0.27523980290121813,0.27523980290121813,0.2782793672863235,0.11778299555116244,0.06322911517548233,0.12679189322788023,0.17350469599604665,0.173039215686275,0.09289215686274528,0.18627450980392213,0.25490196078431454,1.9432279936006853,1.3772195926858417,1.8682164779471486,2.591352906072574,1.1474538067429203,1.1474538067429219,1.1474538067429219,1.1474538067429219,3.1297001678806096,3.1297001678806082,3.1297001678806082,3.1297001678806082
27,0.9486666666666675,0.8966666666666666,0.9633333333333333,0.9966666666666666,0.7333333333333333,0.6666666666666669,0.7333333333333336,0.8000000000000005,0.7747546895706428,0.674754689570643,0.774754689570643,0.8414213562373097,0.7834213562373094,0.7080880229039762,0.774754689570643,0.8747546895706431,0.607337147432427,0.5013330926245063,0.612046296060103,0.7068787876211224,0.6674044929121156,0.5760142575480484,0.670358793943701,0.7250922778119504,0.06666666666666732,0.06666666666666721,0.06666666666666732,0.06666666666666732,0.19999999999999926,0.19999999999999896,0.19999999999999907,0.19999999999999918,0.19999999999999926,0.19999999999999896,0.19999999999999907,0.19999999999999918,0.1999999999999992,0.19999999999999896,0.19999999999999907,0.19999999999999918,0.18941459402403502,0.172778259195431,0.190351852324238,0.20402020253553244,0.1943925871612401,0.18516900478833487,0.19502150558640746,0.2019850370295626,0.09854241960440366,0.05252828390875007,0.09844913060035271,0.13736762680037082,0.19999999999999965,0.20000000000000015,0.20000000000000015,0.20000000000000015,0.27361311905674673,0.2722821959112696,0.2722821959112696,0.27523980290121813,0.11428571428571443,0.06857142857142869,0.11428571428571452,0.16000000000000034,0.16666666666666663,0.10000000000000005,0.1666666666666668,0.23333333333333353,1.9436830497296673,1.407551766749374,1.9366684656294169,2.5669924807948856,1.1603744890405219,1.1603744890405239,1.1603744890405239,1.1603744890405239,3.106919827173992,3.1069198271739906,3.1069198271739906,3.1069198271739906
