k,b_norm_griebel_innovation_mean,b_norm_radial_mean,b_norm_x_mean,b_norm_y_mean,b_norm_comp_mean,b_norm_overall_mean,d_norm_griebel_innovation_mean,d_norm_radial_mean,d_norm_x_mean,d_norm_y_mean,d_norm_comp_mean,d_norm_overall_mean,p_ok_griebel_innovation_mean,p_ok_radial_mean,p_ok_x_mean,p_ok_y_mean,p_ok_comp_mean,p_ok_overall_mean,u_griebel_innovation_mean,u_radial_mean,u_x_mean,u_y_mean,u_comp_mean,u_overall_mean,griebel_multinomial_dc_mean,griebel_multinomial_uncertainty_mean,griebel_multinomial_threshold_mean,dc_josang_history_mean,dc_norm_history_mean,nis_score_mean,nis_lower_band_mean,nis_upper_band_mean,rmse_mean
61,0.9457142857,0.843448274,0.8488121862,0.8424468726,0.7130322216,0.7780652961,0.05428571429,0.156551726,0.1511878138,0.1575531274,0.2869677784,0.2219347039,0.9459459459,0.8036277397,0.8322853248,0.8267534818,0.6881764496,0.7457941287,0.05405405405,0.1162149217,0.1174047221,0.1167316199,0.1161103083,0.1160057949,0.09589764454,0.1014492754,0.2059472352,0.1046786972,0.1382647995,2.050762969,1.236433701,2.977568537,0.502328077
62,0.9451428571,0.8438566806,0.8501846571,0.8431770201,0.7147055853,0.7791807149,0.05485714286,0.1561433194,0.1498153429,0.1568229799,0.2852944147,0.2208192851,0.9454054054,0.8042259321,0.8336135341,0.8274858366,0.689795986,0.7469586412,0.05405405405,0.115532286,0.1166422756,0.1160120734,0.1155033995,0.1153765367,0.09556929111,0.1,0.2044341422,0.1045620125,0.1380079249,2.060488845,1.236433701,2.977568537,0.4875794326
63,0.9462857143,0.8461620585,0.8499791543,0.8440462502,0.7152928545,0.7806812695,0.05371428571,0.1538379415,0.1500208457,0.1559537498,0.2847071455,0.2193187305,0.9464864865,0.8064876575,0.8335299919,0.8283318141,0.6904567667,0.748458302,0.05405405405,0.1148971804,0.1159322111,0.1153425844,0.1148551646,0.1147527865,0.09393593584,0.0985915493,0.2031582657,0.1031591271,0.1360637523,2.058233775,1.236433701,2.977568537,0.4954239803
64,0.9457142857,0.8460921731,0.8514867903,0.8448550754,0.7172898436,0.7816618523,0.05428571429,0.1539078269,0.1485132097,0.1551449246,0.2827101564,0.2183381477,0.9459459459,0.806630302,0.8349686382,0.8291270075,0.6923325209,0.7494784751,0.05405405405,0.1143064592,0.1152711556,0.1147198527,0.1143572278,0.1142196946,0.09396262979,0.09722222222,0.2016911164,0.1033430874,0.1362164684,2.067179691,1.236433701,2.977568537,0.4841540073
65,0.946,0.8467594272,0.8512908211,0.8442968911,0.7165865728,0.7817570113,0.054,0.1532405728,0.1487091789,0.1557031089,0.2834134272,0.2182429887,0.9462162162,0.8073222647,0.8348786705,0.8287024124,0.6918480443,0.7496747172,0.05405405405,0.1142935475,0.1146559246,0.1141407717,0.1137166768,0.1138564212,0.09352936023,0.09589041096,0.2005389854,0.1027579686,0.1355309616,2.063198592,1.236433701,2.977568537,0.5369812221
66,0.9462857143,0.849104671,0.8514685666,0.8449767676,0.7172447779,0.783186415,0.05371428571,0.150895329,0.1485314334,0.1550232324,0.2827552221,0.216813585,0.9464864865,0.8095625317,0.8351133325,0.8293825873,0.6925393525,0.7510835154,0.05405405405,0.1137487624,0.1140835153,0.1136024204,0.1132231582,0.1133495654,0.09192840651,0.09459459459,0.1994910283,0.101344452,0.1335630871,2.058203657,1.236433701,2.977568537,0.5126827576
67,0.9465714286,0.850119336,0.8485843635,0.8471265439,0.7169347638,0.783713244,0.05342857143,0.149880664,0.1514156365,0.1528734561,0.2830652362,0.216286756,0.9467567568,0.8106061312,0.8326029603,0.8313488084,0.692307185,0.7516298674,0.05405405405,0.1132418567,0.1146416988,0.1131020544,0.1131870151,0.1130776519,0.09228341063,0.09333333333,0.1981001721,0.1008248083,0.1327729404,2.053322699,1.236433701,2.977568537,0.520119664
68,0.9471428571,0.8525691832,0.8499666801,0.8471191487,0.7182081121,0.7854827548,0.05285714286,0.1474308168,0.1500333199,0.1528808513,0.2817918879,0.2145172452,0.9472972973,0.8129177475,0.8339029203,0.8314012309,0.693514794,0.7533146937,0.05405405405,0.1127703264,0.1140770618,0.1126370985,0.1127467961,0.1126401432,0.09073671299,0.09210526316,0.1970304811,0.09931852359,0.1306970893,2.070350193,1.236433701,2.977568537,0.5162523558
69,0.9462857143,0.8531811224,0.8501653957,0.8474000743,0.7187346258,0.785965019,0.05371428571,0.1468188776,0.1498346043,0.1525999257,0.2812653742,0.214034981,0.9464864865,0.8136103734,0.8341484491,0.8317042077,0.6940596505,0.7538610247,0.05405405405,0.1123318171,0.1135510302,0.1122051377,0.1122960851,0.1122085285,0.09091717325,0.09090909091,0.1958275003,0.09901038475,0.1302237181,2.072308635,1.236433701,2.977568537,0.507787164
70,0.9471428571,0.8544974729,0.8508036496,0.8463837084,0.7184122534,0.7865913616,0.05285714286,0.1455025271,0.1491963504,0.1536162916,0.2815877466,0.2134086384,0.9472972973,0.8149127897,0.8347770341,0.8308387736,0.6938331433,0.7545021948,0.05405405405,0.1119241167,0.1130611353,0.1123603196,0.1121156159,0.1119145634,0.08972741696,0.09210526316,0.1968426605,0.09822661775,0.1291251519,2.053989488,1.236433701,2.977568537,0.5296449552
71,0.9448571429,0.8556598017,0.8501795438,0.8483876617,0.7194577921,0.7876504011,0.05514285714,0.1443401983,0.1498204562,0.1516123383,0.2805422079,0.2123495989,0.9451351351,0.8160577894,0.8342539182,0.8326596377,0.6948299719,0.7555367796,0.05405405405,0.1115451488,0.1126050456,0.1119521289,0.1117747744,0.1115631546,0.08846824058,0.09320804006,0.1980165393,0.09755650326,0.1281696362,2.065986762,1.236433701,2.977568537,0.5232235616
72,0.9454285714,0.8566458513,0.8509444833,0.8488754154,0.720627545,0.7886782543,0.05457142857,0.1433541487,0.1490555167,0.1511245846,0.279372455,0.2113217457,0.9456756757,0.8170492237,0.8349717928,0.8331422416,0.6959229693,0.7565382621,0.05405405405,0.1111929658,0.1121805616,0.1115725161,0.1114489357,0.1112312451,0.08764685727,0.09422508764,0.1992112932,0.09698105248,0.1273542934,2.072823011,1.236433701,2.977568537,0.499308493
73,0.9462857143,0.8575131818,0.8527498903,0.8488535169,0.7220357082,0.7898164427,0.05371428571,0.1424868182,0.1472501097,0.1511464831,0.2779642918,0.2101835573,0.9464864865,0.8179390989,0.8366054816,0.8331688422,0.6972312912,0.7576356583,0.05405405405,0.1108657422,0.1117856101,0.1112195654,0.1111805288,0.1109400992,0.08537086025,0.09516338857,0.2004275329,0.09646135689,0.12662803,2.067841187,1.236433701,2.977568537,0.4734048869
74,0.946,0.8590722643,0.8529868101,0.8507241995,0.7238506072,0.7914507308,0.054,0.1409277357,0.1470131899,0.1492758005,0.2761493928,0.2085492692,0.9462162162,0.8194237598,0.8368652651,0.8348720257,0.6988898928,0.7591653972,0.05405405405,0.1105617683,0.1114182396,0.110891479,0.110957239,0.1106813386,0.08481053433,0.09602931078,0.2016658936,0.0954858973,0.1252953561,2.067057235,1.236433701,2.977568537,0.4545719302
75,0.946,0.8597693336,0.8547786199,0.8531902377,0.7273914057,0.7936260505,0.054,0.1402306664,0.1452213801,0.1468097623,0.2726085943,0.2063739495,0.9462162162,0.820141746,0.8385019454,0.8371091629,0.7020542564,0.7611507251,0.05405405405,0.1102794438,0.1110766142,0.1105865713,0.1108815579,0.1105098982,0.08436889026,0.09682866816,0.2016658936,0.09507868162,0.1247185321,2.061608506,1.236433701,2.977568537,0.4595219213
76,0.9471428571,0.8595185516,0.8528913982,0.8546140257,0.7269366995,0.7934599738,0.05285714286,0.1404814484,0.1471086018,0.1453859743,0.2730633005,0.2065400262,0.9472972973,0.8198375415,0.8368801093,0.8384097885,0.701685679,0.7609778699,0.05405405405,0.1105896327,0.1113313697,0.1103032625,0.110863148,0.110599118,0.08319799053,0.09756677432,0.2029270357,0.09514107495,0.1248676422,2.062646768,1.236433701,2.977568537,0.4563313743
77,0.9468571429,0.8612307611,0.854548487,0.8562360276,0.7295888682,0.7956547561,0.05314285714,0.1387692389,0.145451513,0.1437639724,0.2704111318,0.2043452439,0.947027027,0.8214469594,0.8383942172,0.8398785154,0.7040715474,0.7629842465,0.05405405405,0.1103094797,0.1109994305,0.1100400733,0.1107567424,0.1104188998,0.08253014816,0.09824849042,0.2029270357,0.09406037023,0.1233983008,2.068582558,1.236433701,2.977568537,0.4650319647
78,0.9477142857,0.8615355011,0.8557645204,0.8586024337,0.7327013367,0.7973334694,0.05228571429,0.1384644989,0.1442354796,0.1413975663,0.2672986633,0.2026665306,0.9478378378,0.8217982119,0.8395005846,0.8420201098,0.7068482893,0.764523758,0.05405405405,0.1100487999,0.1106903995,0.1097956194,0.1106819599,0.1102595461,0.08221979693,0.09887826766,0.2042116469,0.09392907845,0.1231773881,2.062084517,1.236433701,2.977568537,0.4682304409
79,0.948,0.8621856209,0.8561280581,0.8585046704,0.7329047328,0.7978688471,0.052,0.1378143791,0.1438719419,0.1414953296,0.2670952672,0.2021311529,0.9481081081,0.822464699,0.8398545882,0.8419207709,0.7070463121,0.7650408346,0.05405405405,0.1098063035,0.1104027833,0.1100526724,0.1106724524,0.1101331489,0.08192402814,0.09946018535,0.2042116469,0.09353802525,0.1226321493,2.047666661,1.236433701,2.977568537,0.4806661823
80,0.9485714286,0.8631125487,0.8570509265,0.8578372993,0.7330672638,0.7983984909,0.05142857143,0.1368874513,0.1429490735,0.1421627007,0.2669327362,0.2016015091,0.9486486486,0.8233736196,0.8407030454,0.8413490415,0.7072469137,0.7655799367,0.05405405405,0.1095807784,0.1101351753,0.1098114636,0.1104318753,0.1099133256,0.08208625019,0.09999798486,0.2042116469,0.0929522302,0.1218359912,2.046939926,1.236433701,2.977568537,0.477791046
81,0.9494285714,0.8628442314,0.8588128453,0.8587451624,0.7353640269,0.7993445412,0.05057142857,0.1371557686,0.1411871547,0.1412548376,0.2646359731,0.2006554588,0.9494594595,0.8230430057,0.8422843105,0.8421899017,0.70931278,0.7664128991,0.05405405405,0.1099522016,0.1098862516,0.109586943,0.110342333,0.109988452,0.08131131418,0.1004951001,0.2055204429,0.09299679037,0.1219808935,2.026640391,1.236433701,2.977568537,0.4500046061
82,0.9482857143,0.8647000435,0.8598222068,0.8594249764,0.7366652769,0.8009715809,0.05171428571,0.1352999565,0.1401777932,0.1405750236,0.2633347231,0.1990284191,0.9483783784,0.8247747332,0.843194752,0.8428237643,0.7105095766,0.7679105651,0.05405405405,0.1097199036,0.1096547679,0.1093780144,0.1102228098,0.1098312203,0.08092149672,0.1009546851,0.2055204429,0.09179078195,0.120365315,2.017804879,1.236433701,2.977568537,0.4349684611
83,0.9494285714,0.8657306186,0.8611733563,0.8592462664,0.7376860836,0.8019988825,0.05057142857,0.1342693814,0.1388266437,0.1407537336,0.2623139164,0.1980011175,0.9494594595,0.8257806039,0.8444166336,0.8426950203,0.7114386504,0.7688745682,0.05405405405,0.1095034442,0.1094395551,0.1091836465,0.1100834498,0.109665747,0.08105526185,0.1013796382,0.2055204429,0.09112027704,0.119467674,2.015530354,1.236433701,2.977568537,0.4620047114
84,0.9502857143,0.865837368,0.8631360935,0.8593612469,0.7395327584,0.8029526041,0.04971428571,0.134162632,0.1368639065,0.1406387531,0.2604672416,0.1970473959,0.9502702703,0.8259485971,0.8461847549,0.8428244195,0.7130846123,0.7697606002,0.05405405405,0.1093018128,0.1092395157,0.1090028707,0.1100053761,0.1095335358,0.08051768995,0.1017726249,0.2068541689,0.09108956248,0.1194004965,2.007932286,1.236433701,2.977568537,0.4789574932
85,0.9502857143,0.8655174395,0.8639435068,0.8615816592,0.7420201808,0.8040720567,0.04971428571,0.1344825605,0.1360564932,0.1384183408,0.2579798192,0.1959279433,0.9502702703,0.8255706797,0.8469267166,0.8448126,0.7153045375,0.7707232561,0.05405405405,0.1097001392,0.1090536205,0.108834777,0.1099993806,0.1096823644,0.08070586966,0.1021360972,0.2068541689,0.09115066542,0.1195792506,2.00014498,1.236433701,2.977568537,0.4583604873
86,0.9505714286,0.8650778287,0.8635047277,0.860544501,0.740806877,0.803136832,0.04942857143,0.1349221713,0.1364952723,0.139455499,0.259193123,0.196863168,0.9505405405,0.8252222895,0.8465571479,0.8439078924,0.7142782363,0.7699464488,0.05405405405,0.1094876207,0.1088809051,0.1086785119,0.1097470884,0.1094701073,0.08136403249,0.1024723127,0.2068541689,0.09154330357,0.1200339002,1.99831905,1.236433701,2.977568537,0.4827041456
87,0.95,0.8636233611,0.8621260612,0.8598306162,0.7389612224,0.8014140788,0.05,0.1363766389,0.1378739388,0.1401693838,0.2610387776,0.1985859212,0.95,0.8239812405,0.8453400429,0.8432814996,0.7126958532,0.7684714945,0.05405405405,0.1092893284,0.108720466,0.1085332747,0.1094697596,0.1092520533,0.08267497813,0.1027833501,0.2068541689,0.09259887433,0.1213740952,2.002393678,1.236433701,2.977568537,0.4831674199
88,0.9494285714,0.8640631899,0.8630667358,0.8598236132,0.7397389857,0.8020242002,0.05057142857,0.1359368101,0.1369332642,0.1401763868,0.2602610143,0.1979757998,0.9494594595,0.8244282012,0.8461898856,0.8432946589,0.7134093369,0.7690485969,0.05405405405,0.1091043895,0.1085714578,0.108398315,0.1093792466,0.1091299462,0.08250007703,0.1030711248,0.2082136012,0.09235545704,0.121019604,2.003762489,1.236433701,2.977568537,0.4861892101
89,0.9494285714,0.8649651269,0.8629122782,0.8603478888,0.7400944702,0.8026401345,0.05057142857,0.1350348731,0.1370877218,0.1396521112,0.2599055298,0.1973598655,0.9494594595,0.8252910037,0.8460719603,0.8437721419,0.7137516956,0.7696377272,0.05405405405,0.1089319755,0.1084330896,0.1082729302,0.1092644481,0.1089958126,0.0818703413,0.1033374021,0.2082136012,0.09178213984,0.1202430086,2.006822227,1.236433701,2.977568537,0.4930157165
90,0.95,0.8647582419,0.8626419214,0.861834368,0.7411952185,0.8030693557,0.05,0.1352417581,0.1373580786,0.138165632,0.2588047815,0.1969306443,0.95,0.8251682843,0.84584844,0.845119466,0.7147396121,0.7700540166,0.05405405405,0.1087713008,0.1083046223,0.1081564626,0.1092116098,0.1088942491,0.08167107448,0.1035838099,0.2082136012,0.09195085287,0.1204460653,2.003802331,1.236433701,2.977568537,0.5053818329
91,0.9505714286,0.8648833513,0.8636193289,0.860261589,0.7407863564,0.8031189414,0.04942857143,0.1351166487,0.1363806711,0.139738411,0.2592136436,0.1968810586,0.9505405405,0.8253207995,0.8467334551,0.8437970397,0.7143686467,0.7700966272,0.05405405405,0.1086216217,0.1081853654,0.1086395022,0.1093779335,0.1089026553,0.08201316827,0.1038118495,0.2082136012,0.09191635437,0.1203683897,2.013443422,1.236433701,2.977568537,0.5451320086
92,0.952,0.864906295,0.8639490957,0.8610504318,0.7417201638,0.8035660007,0.048,0.135093705,0.1360509043,0.1389495682,0.2582798362,0.1964339993,0.9518918919,0.8253766792,0.8470400351,0.8445203009,0.7152091651,0.7705190067,0.05405405405,0.1084822347,0.1080746741,0.1085009519,0.1093165477,0.1088123101,0.0822820938,0.1040229062,0.2082136012,0.0919520999,0.1203822035,2.007988785,1.236433701,2.977568537,0.5295295324
93,0.9528571429,0.8671494574,0.8650582793,0.8627228105,0.744156245,0.8060554719,0.04714285714,0.1328505426,0.1349417207,0.1372771895,0.255843755,0.1939445281,0.9527027027,0.8274151705,0.84802745,0.8460053423,0.7172991831,0.7727058898,0.05405405405,0.1083524755,0.1085644015,0.1083717179,0.1096775064,0.1089155174,0.08066405477,0.1042182585,0.2082136012,0.09046321707,0.1184085917,1.998110426,1.236433701,2.977568537,0.5292747085
94,0.9545714286,0.8637884023,0.8655265855,0.8607791729,0.7429219663,0.8040454842,0.04542857143,0.1362115977,0.1344734145,0.1392208271,0.2570780337,0.1959545158,0.9543243243,0.8242241055,0.8484501643,0.8442999102,0.7162033821,0.7708184873,0.05405405405,0.1094177404,0.1084308739,0.1088442332,0.1097694161,0.1093493903,0.08094615864,0.1043990868,0.2082136012,0.09225347992,0.1210670243,1.989431406,1.236433701,2.977568537,0.5371081829
95,0.9554285714,0.8610376401,0.8662301945,0.8607146261,0.743390413,0.8029378869,0.04457142857,0.1389623599,0.1337698055,0.1392853739,0.256609587,0.1970621131,0.9551351351,0.8215650261,0.8490982363,0.844246203,0.7166404482,0.7697562937,0.05405405405,0.1104159598,0.1083063594,0.108693683,0.1096741713,0.1096927198,0.08151585333,0.1045664809,0.2095995488,0.09369473477,0.123226994,1.978501696,1.236433701,2.977568537,0.5373466569
96,0.956,0.8624492493,0.8650335985,0.8605017348,0.7421760902,0.8029109792,0.044,0.1375507507,0.1349664015,0.1394982652,0.2578239098,0.1970890208,0.9556756757,0.8228674007,0.8480426006,0.8440629444,0.7156027868,0.7697826057,0.05405405405,0.1101626875,0.1081902934,0.1085529409,0.1094655797,0.1095027098,0.08166350762,0.1047214476,0.2095995488,0.0928540546,0.1220512555,1.983327179,1.236433701,2.977568537,0.5355479318
97,0.956,0.8632677453,0.863532163,0.8614485367,0.7417050146,0.8028854196,0.044,0.1367322547,0.136467837,0.1385514633,0.2582949854,0.1971145804,0.9556756757,0.8236264386,0.8467025021,0.8449106614,0.7152027399,0.7698012572,0.05405405405,0.1099251434,0.1080821418,0.1084214395,0.1093073943,0.1093310911,0.08317724923,0.1048649168,0.2095995488,0.09242816473,0.1214109898,1.970422626,1.236433701,2.977568537,0.5089423543
98,0.9557142857,0.8643274009,0.8627394159,0.8626875962,0.7421430908,0.8035505673,0.04428571429,0.1356725991,0.1372605841,0.1373124038,0.2578569092,0.1964494327,0.9554054054,0.8246142544,0.8459956586,0.8460149788,0.7156123042,0.7704281926,0.05405405405,0.1097025208,0.1079813999,0.108298636,0.1092094039,0.1092008195,0.08251909054,0.104997748,0.2095995488,0.09180667577,0.1205344852,1.961814693,1.236433701,2.977568537,0.5095579419
99,0.9562857143,0.8645133838,0.8626460013,0.8627670392,0.7421738259,0.8035581967,0.04371428571,0.1354866162,0.1373539987,0.1372329608,0.2578261741,0.1964418033,0.9559459459,0.8248183198,0.8459259137,0.8460931018,0.71561761,0.7704427398,0.05405405405,0.1094940338,0.107887591,0.1087792517,0.1094068398,0.1092608468,0.08190284331,0.1051207355,0.2095995488,0.09177730997,0.1204346633,1.960966892,1.236433701,2.977568537,0.4791382873
100,0.9308571429,0.863710008,0.8610147085,0.8640496557,0.7419790905,0.803255806,0.06914285714,0.136289992,0.1389852915,0.1359503443,0.2580209095,0.196744194,0.9318918919,0.8241595406,0.8445667939,0.8472382225,0.715433329,0.7701712948,0.05405405405,0.1092989193,0.10837827,0.1086339053,0.1095676918,0.1092644471,0.08428741161,0.1052346133,0.2095995488,0.09238372286,0.1211909997,4.770429083,1.236433701,2.977568537,1.649714209
101,0.9254285714,0.86128047,0.8583465648,0.8643348611,0.7400565655,0.8013682185,0.07457142857,0.13871953,0.1416534352,0.1356651389,0.2599434345,0.1986317815,0.9267567568,0.8218847826,0.8422028588,0.8474897229,0.7136962795,0.7684095075,0.05405405405,0.1097123573,0.1094516962,0.1084979218,0.1098980652,0.1095696042,0.08518633238,0.1053400602,0.2095995488,0.09389437941,0.1232590387,4.852860065,1.236433701,2.977568537,1.520793335
102,0.9225714286,0.8601868549,0.8597885583,0.8648403154,0.7417379425,0.8016373114,0.07742857143,0.1398131451,0.1402114417,0.1351596846,0.2582620575,0.1983626886,0.9240540541,0.8209683156,0.843504998,0.8479455571,0.7151873151,0.7686701881,0.05405405405,0.1095033401,0.1092640881,0.1083707759,0.10985011,0.1094676201,0.0864695994,0.1054377039,0.2095995488,0.09470725404,0.1242800144,4.925086528,1.236433701,2.977568537,1.379536797
103,0.92,0.8572861964,0.8586489158,0.8610437553,0.7375787929,0.7982515866,0.08,0.1427138036,0.1413510842,0.1389562447,0.2624212071,0.2017484134,0.9216216216,0.8184284853,0.8424876648,0.8445262996,0.7114674356,0.7656566712,0.05405405405,0.1093077099,0.1090880555,0.1094449655,0.1100234098,0.1094511,0.08848246353,0.1055281247,0.2095995488,0.09675971584,0.1269176597,4.953604393,1.236433701,2.977568537,1.289698421
104,0.9165714286,0.8545691606,0.8585702558,0.8609212464,0.7374443573,0.7966814123,0.08342857143,0.1454308394,0.1414297442,0.1390787536,0.2625556427,0.2033185877,0.9183783784,0.8160574282,0.8424296193,0.8444063835,0.7113657676,0.7643000902,0.05405405405,0.10912473,0.1089230144,0.109256999,0.1098250908,0.1092818349,0.09009327898,0.1056118594,0.2095995488,0.09867045581,0.1293802069,5.012762203,1.236433701,2.977568537,1.179187535
105,0.914,0.8527482959,0.8579604759,0.8609818813,0.7369916306,0.7954600641,0.086,0.1472517041,0.1420395241,0.1390181187,0.2630083694,0.2045399359,0.9159459459,0.8144752529,0.8418956057,0.8444476597,0.7109859388,0.7632456264,0.05405405405,0.1089536887,0.1087683942,0.1090807265,0.1096234012,0.1091199276,0.09188425683,0.1056894046,0.2095995488,0.09997679522,0.1310479027,5.051476615,1.236433701,2.977568537,1.073724453
106,0.9128571429,0.8509502146,0.8568993032,0.8605401063,0.7356952396,0.7938076784,0.08714285714,0.1490497854,0.1431006968,0.1394598937,0.2643047604,0.2061923216,0.9148648649,0.8129173452,0.8409469504,0.8440610203,0.7098571123,0.761812592,0.05405405405,0.1087939011,0.10862364,0.1089155471,0.1093813408,0.1089412173,0.09306394217,0.1057612197,0.2095995488,0.1012534608,0.1326857043,5.085347615,1.236433701,2.977568537,0.9684325788
