k,b_norm_griebel_innovation_mean,b_norm_radial_mean,b_norm_x_mean,b_norm_y_mean,b_norm_comp_mean,b_norm_overall_mean,d_norm_griebel_innovation_mean,d_norm_radial_mean,d_norm_x_mean,d_norm_y_mean,d_norm_comp_mean,d_norm_overall_mean,p_ok_griebel_innovation_mean,p_ok_radial_mean,p_ok_x_mean,p_ok_y_mean,p_ok_comp_mean,p_ok_overall_mean,u_griebel_innovation_mean,u_radial_mean,u_x_mean,u_y_mean,u_comp_mean,u_overall_mean,griebel_multinomial_dc_mean,griebel_multinomial_uncertainty_mean,griebel_multinomial_threshold_mean,dc_josang_history_mean,dc_norm_history_mean,nis_score_mean,nis_lower_band_mean,nis_upper_band_mean,rmse_mean
925,0.9414285714,0.8694824386,0.8609893676,0.8449421226,0.7251472522,0.7975745859,0.05857142857,0.1305175614,0.1390106324,0.1550578774,0.2748527478,0.2024254141,0.9418918919,0.8297976774,0.8445060511,0.8302551784,0.7007994249,0.7655374086,0.05405405405,0.1076352582,0.107496896,0.1083388601,0.107904375,0.1076307857,0.08170763212,0.1066633283,0.2110128549,0.08896355084,0.1163846935,2.145211034,1.236433701,2.977568537,0.660528844
926,0.9414285714,0.868744915,0.8624149609,0.8459061968,0.7271596542,0.7983023158,0.05857142857,0.131255085,0.1375850391,0.1540938032,0.2728403458,0.2016976842,0.9418918919,0.8290633217,0.8457835611,0.8311073382,0.7025871435,0.7661455054,0.05405405405,0.1081697613,0.1074388692,0.1082272226,0.1079460806,0.1078591,0.081456337,0.1066633283,0.2110128549,0.08918389701,0.1168517977,2.143933315,1.236433701,2.977568537,0.6352144573
927,0.942,0.8693132351,0.8614486991,0.8457755226,0.7264663137,0.7982909548,0.058,0.1306867649,0.1385513009,0.1542244774,0.2735336863,0.2017090452,0.9424324324,0.8295623487,0.8449257572,0.8309959364,0.7019780411,0.7661313091,0.05405405405,0.1080695164,0.1073846758,0.1087223409,0.1080585228,0.1078810913,0.08120266672,0.1066633283,0.2110128549,0.08888168426,0.1164028931,2.138567625,1.236433701,2.977568537,0.6447389441
928,0.9411428571,0.8712760232,0.8607679837,0.8443363703,0.7247455803,0.7982136057,0.05885714286,0.1287239768,0.1392320163,0.1556636297,0.2752544197,0.2017863943,0.9416216216,0.83132249,0.8443264673,0.8296820915,0.700434211,0.7660725369,0.05405405405,0.1079752901,0.1073340892,0.1091851089,0.1081456952,0.1079367754,0.07991255889,0.1066633283,0.2110128549,0.08759847825,0.114689865,2.126830113,1.236433701,2.977568537,0.6212212067
929,0.9411428571,0.8707083498,0.8605615919,0.8437134562,0.724050759,0.7977211167,0.05885714286,0.1292916502,0.1394384081,0.1562865438,0.275949241,0.2022788833,0.9416216216,0.8308392246,0.8441482811,0.8291044806,0.6997957439,0.7656192336,0.05405405405,0.1078868049,0.1072868928,0.1096173909,0.108288724,0.1079705846,0.0801041664,0.1066633283,0.2110128549,0.08801662006,0.1152173729,2.125236868,1.236433701,2.977568537,0.5745306863
930,0.942,0.8711259684,0.8615751385,0.8438001662,0.7248956019,0.7982842176,0.058,0.1288740316,0.1384248615,0.1561998338,0.2751043981,0.2017157824,0.9424324324,0.8312343959,0.8450599184,0.8291493184,0.7005396836,0.7661318446,0.05405405405,0.1078037851,0.1072428802,0.1094209423,0.108226985,0.1079088374,0.08000799951,0.1066633283,0.2110128549,0.08775944774,0.1148637116,2.125730758,1.236433701,2.977568537,0.5717906005
931,0.9417142857,0.8721569623,0.8612919213,0.8423101828,0.7233748498,0.7981049851,0.05828571429,0.1278430377,0.1387080787,0.1576898172,0.2766251502,0.2018950149,0.9421621622,0.8321638378,0.8448070915,0.827797195,0.6991826723,0.7659694317,0.05405405405,0.1077259585,0.1072018547,0.1098086288,0.1082954741,0.1079073153,0.08017327969,0.1066633283,0.2110128549,0.08709936817,0.1139731829,2.126016597,1.236433701,2.977568537,0.577115589
932,0.9417142857,0.8721506574,0.8606915748,0.8410020178,0.7217877867,0.7974258419,0.05828571429,0.1278493426,0.1393084252,0.1589979822,0.2782122133,0.2025741581,0.9421621622,0.8321790738,0.8442685171,0.8266670063,0.6977566848,0.7653565352,0.05405405405,0.1076530581,0.1071636295,0.1101984884,0.1083926415,0.1079164991,0.07998546127,0.1066633283,0.2110128549,0.08712666018,0.1139943971,2.125967719,1.236433701,2.977568537,0.5548256679
933,0.9402857143,0.8725814446,0.8588476912,0.8408188058,0.7199971653,0.7970400788,0.05971428571,0.1274185554,0.1411523088,0.1591811942,0.2800028347,0.2029599212,0.9408108108,0.8325765014,0.8426086677,0.8264958887,0.696105038,0.7649661872,0.05405405405,0.1075848228,0.1077280605,0.1105623137,0.1087742086,0.1080565365,0.08012709523,0.1066633283,0.2110128549,0.08686401721,0.1136310872,2.12061667,1.236433701,2.977568537,0.5483443678
934,0.9394285714,0.8716818676,0.8583615794,0.8402545321,0.7191234342,0.7961749047,0.06057142857,0.1283181324,0.1416384206,0.1597454679,0.2808765658,0.2038250953,0.94,0.8317783096,0.8421666212,0.8260337764,0.6953178292,0.7641884236,0.05405405405,0.1075209985,0.1076561536,0.1109016798,0.1088633056,0.1080766166,0.0811375303,0.1066633283,0.2110128549,0.0875188871,0.1144611911,2.120298937,1.236433701,2.977568537,0.5671268274
935,0.9405714286,0.8713105745,0.8585833082,0.8412305134,0.7201311024,0.796390608,0.05942857143,0.1286894255,0.1414166918,0.1587694866,0.2798688976,0.203609392,0.9410810811,0.8314613573,0.8423594497,0.826884589,0.6962099682,0.7643921231,0.05405405405,0.1074613391,0.1075887175,0.1106180538,0.1087549945,0.1080037308,0.08101282864,0.1066633283,0.2110128549,0.08779537737,0.1148079732,2.120958855,1.236433701,2.977568537,0.5811876883
936,0.9417142857,0.8697765275,0.8581456294,0.840797783,0.7194761222,0.7955154614,0.05828571429,0.1302234725,0.1418543706,0.159202217,0.2805238778,0.2044845386,0.9421621622,0.83002718,0.8419732141,0.8264862767,0.6956644718,0.7635854774,0.05405405405,0.1080056405,0.1075255225,0.1109516898,0.1087729627,0.1081947829,0.08069446051,0.1066633283,0.2110128549,0.08853642324,0.1159699998,2.121642862,1.236433701,2.977568537,0.5839825412
937,0.942,0.8674849482,0.8595073502,0.8424317172,0.7219311795,0.7956759921,0.058,0.1325150518,0.1404926498,0.1575682828,0.2780688205,0.2043240079,0.9424324324,0.8279195597,0.8431997194,0.8279038068,0.6978338244,0.7636865211,0.05405405405,0.108514876,0.1074663446,0.1106629416,0.1087712555,0.1083910587,0.08095999717,0.1066633283,0.2110128549,0.08981619031,0.1178230024,2.136850107,1.236433701,2.977568537,0.5576742737
938,0.9431428571,0.8668843917,0.858334557,0.8423637805,0.7209463895,0.7947409482,0.05685714286,0.1331156083,0.141665443,0.1576362195,0.2790536105,0.2052590518,0.9435135135,0.8274096025,0.8421560668,0.8278104035,0.6969831798,0.7628877289,0.05405405405,0.1083909775,0.1074109665,0.1103919665,0.1085246413,0.1082367525,0.08062453622,0.1066633283,0.2110128549,0.09027837854,0.1183949087,2.121706069,1.236433701,2.977568537,0.555450138
939,0.9434285714,0.8689163705,0.8589702269,0.842002613,0.7212689532,0.7959155729,0.05657142857,0.1310836295,0.1410297731,0.157997387,0.2787310468,0.2040844271,0.9437837838,0.8292424572,0.8427292659,0.8275214344,0.697269293,0.763943684,0.05405405405,0.1082746176,0.1073591777,0.1104777327,0.1085493351,0.1082099282,0.07950128878,0.1066633283,0.2110128549,0.08894742423,0.116620234,2.112171362,1.236433701,2.977568537,0.5805604133
940,0.944,0.8684462079,0.8593034849,0.8422116986,0.7217799853,0.7960334119,0.056,0.1315537921,0.1406965151,0.1577883014,0.2782200147,0.2039665881,0.9443243243,0.8288326086,0.8430342605,0.8277191799,0.6976750315,0.7640210458,0.05405405405,0.1081654335,0.1073107753,0.1108191005,0.1087529975,0.1082594861,0.07945596844,0.1066633283,0.2110128549,0.08933436049,0.1170846747,2.123298231,1.236433701,2.977568537,0.5854681999
941,0.9442857143,0.8668089893,0.8592750966,0.8433652541,0.7226539204,0.7955404394,0.05571428571,0.1331910107,0.1407249034,0.1566347459,0.2773460796,0.2044595606,0.9445945946,0.8273847909,0.843006971,0.8287079923,0.6984675482,0.7636022817,0.05405405405,0.1080630674,0.1072655639,0.1105378416,0.1086572245,0.1081815274,0.07958749081,0.1066633283,0.2110128549,0.09050774897,0.1185836755,2.121500413,1.236433701,2.977568537,0.5910140453
942,0.944,0.8675078486,0.8600821215,0.8433047603,0.723175152,0.7961387921,0.056,0.1324921514,0.1399178785,0.1566952397,0.276824848,0.2038612079,0.9443243243,0.8280112999,0.843733575,0.8285768158,0.6988893019,0.7641200631,0.05405405405,0.1079671686,0.1072233561,0.1108741261,0.1088458963,0.1082305149,0.07871551791,0.1066633283,0.2110128549,0.09009740249,0.1180051158,2.127512463,1.236433701,2.977568537,0.596293334
943,0.944,0.8680183474,0.8595482822,0.843231466,0.7226714958,0.7962914796,0.056,0.1319816526,0.1404517178,0.156768534,0.2773285042,0.2037085204,0.9443243243,0.8284933422,0.8432435289,0.8285194356,0.6984435562,0.7642546592,0.05405405405,0.1078773948,0.1077840061,0.1105882356,0.1089313434,0.1082361126,0.07911290047,0.1066633283,0.2110128549,0.08977589202,0.1175679604,2.125181739,1.236433701,2.977568537,0.6203586958
944,0.9434285714,0.8680799012,0.8614954411,0.8442322049,0.7250773304,0.7974768094,0.05657142857,0.1319200988,0.1385045589,0.1557677951,0.2749226696,0.2025231906,0.9437837838,0.8285606816,0.8449699893,0.8294073946,0.7005671828,0.7653107975,0.05405405405,0.107793413,0.107708516,0.1103202652,0.1089380494,0.1082118754,0.07930624811,0.1066633283,0.2110128549,0.08977776849,0.1175426119,2.110902101,1.236433701,2.977568537,0.6100774656
945,0.944,0.8673550899,0.8622297345,0.8463477037,0.7274791551,0.7982650651,0.056,0.1326449101,0.1377702655,0.1536522963,0.2725208449,0.2017349349,0.9443243243,0.8279242385,0.8456301585,0.8312751038,0.7026951225,0.7660140056,0.05405405405,0.1077149008,0.1076376902,0.1100692854,0.1089426202,0.1081921289,0.07934072224,0.1066633283,0.2110128549,0.09031551783,0.1182183111,2.089942304,1.236433701,2.977568537,0.5911778639
946,0.9437142857,0.8677617611,0.8626590419,0.8459821719,0.7275469295,0.798416038,0.05628571429,0.1322382389,0.1373409581,0.1540178281,0.2724530705,0.201583962,0.9440540541,0.8282986529,0.8460090143,0.8309561687,0.702769273,0.7661666227,0.05405405405,0.1076415468,0.1075712937,0.1098343897,0.1087915665,0.1080983737,0.07872725419,0.1066633283,0.2110128549,0.09007545629,0.1178805736,2.088729419,1.236433701,2.977568537,0.5925112038
947,0.9442857143,0.866501493,0.8626684808,0.8468036366,0.7282698405,0.7980338076,0.05571428571,0.133498507,0.1373315192,0.1531963634,0.2717301595,0.2019661924,0.9445945946,0.8271804362,0.8460205148,0.8316993837,0.7034173988,0.7658393461,0.05405405405,0.1075730517,0.1075090964,0.1096146973,0.1086966803,0.1080279759,0.07864720379,0.1066633283,0.2110128549,0.09097728544,0.119033038,2.085455025,1.236433701,2.977568537,0.5419722935
948,0.9457142857,0.8654609949,0.8640618605,0.8482355166,0.7306665634,0.7987065198,0.05428571429,0.1345390051,0.1359381395,0.1517644834,0.2693334366,0.2012934802,0.9459459459,0.8262596102,0.8472679239,0.8329916438,0.7055450171,0.7664360125,0.05405405405,0.107509128,0.1074508744,0.1094093559,0.1087230261,0.108026734,0.07919937286,0.1066633283,0.2110128549,0.0917238928,0.1199858258,2.090070289,1.236433701,2.977568537,0.5315023927
949,0.9468571429,0.8658453405,0.863325823,0.8479976963,0.729852808,0.7983904308,0.05314285714,0.1341546595,0.136674177,0.1520023037,0.270147192,0.2016095692,0.947027027,0.826618331,0.8466189561,0.8327876803,0.7048539269,0.7661870645,0.05405405405,0.1074495008,0.1073964105,0.1092175436,0.1085475354,0.1079181202,0.07905609583,0.1066633283,0.2110128549,0.09148255516,0.1196569186,2.074732474,1.236433701,2.977568537,0.5328311767
950,0.9462857143,0.8659605754,0.8634774104,0.8475520648,0.7295992106,0.7982408299,0.05371428571,0.1340394246,0.1365225896,0.1524479352,0.2704007894,0.2017591701,0.9464864865,0.8267320476,0.8467578886,0.8323965481,0.7046421226,0.7660728563,0.05405405405,0.1073939076,0.1073454946,0.10903847,0.1084229129,0.1078328209,0.07929393465,0.1066633283,0.2110128549,0.09142927137,0.1195709986,2.068222042,1.236433701,2.977568537,0.5353108504
951,0.9477142857,0.8656001227,0.8639642446,0.8491885933,0.7314794489,0.7989736783,0.05228571429,0.1343998773,0.1360357554,0.1508114067,0.2685205511,0.2010263217,0.9478378378,0.8264198047,0.8472022106,0.8338615921,0.7063021646,0.7667242948,0.05405405405,0.1073420984,0.107297924,0.1088713777,0.1084333951,0.1078203364,0.07953629195,0.1066633283,0.2110128549,0.09170006072,0.1199091461,2.054374433,1.236433701,2.977568537,0.5388418259
952,0.9494285714,0.8651450684,0.8645739795,0.8503638667,0.733021027,0.7995432593,0.05057142857,0.1348549316,0.1354260205,0.1496361333,0.266978973,0.2004567407,0.9494594595,0.8260280493,0.847750985,0.8349254088,0.7076787025,0.7672354952,0.05405405405,0.1072938355,0.1072535042,0.108715542,0.1084306719,0.1078068365,0.07963218798,0.1066633283,0.2110128549,0.09202539935,0.1203250329,2.037842049,1.236433701,2.977568537,0.5378771938
953,0.9511428571,0.865566254,0.8611418814,0.8507046347,0.7304656353,0.7986191825,0.04885714286,0.134433746,0.1388581186,0.1492953653,0.2695343647,0.2013808175,0.9510810811,0.826412797,0.8447042788,0.8352334725,0.7054314602,0.7664172524,0.05405405405,0.1072488938,0.1078120818,0.108570272,0.1084507894,0.1077780783,0.07987036117,0.1066633283,0.2110128549,0.09175836382,0.1199627562,2.020622463,1.236433701,2.977568537,0.5633363668
954,0.9514285714,0.864865545,0.8593315794,0.8522758528,0.7302892141,0.7982306019,0.04857142857,0.135134455,0.1406684206,0.1477241472,0.2697107859,0.2017693981,0.9513513514,0.8257989186,0.84306224,0.8366407305,0.7052575374,0.7660615832,0.05405405405,0.1072070596,0.1083322748,0.1084349099,0.1086059448,0.1078373685,0.0797686381,0.1066633283,0.2110128549,0.09225097443,0.1205975516,2.006330358,1.236433701,2.977568537,0.5733385978
955,0.9514285714,0.8650420255,0.8593450844,0.8547711243,0.7324981618,0.7994076516,0.04857142857,0.1349579745,0.1406549156,0.1452288757,0.2675018382,0.2005923484,0.9513513514,0.8259658653,0.8430868584,0.8388743942,0.7072132952,0.7671104829,0.05405405405,0.1071681312,0.1082210523,0.108308831,0.1086270224,0.1078362753,0.07844107143,0.1066633283,0.2110128549,0.09214560012,0.1204500691,1.99622673,1.236433701,2.977568537,0.5678158175
956,0.9522857143,0.8642116943,0.8609037094,0.8547410401,0.7337457044,0.7995794389,0.04771428571,0.1357883057,0.1390962906,0.1452589599,0.2662542956,0.2004205611,0.9521621622,0.8252367351,0.8444583375,0.8388525697,0.7083150282,0.7672674543,0.05405405405,0.1071319183,0.1081165391,0.1081914431,0.1086069433,0.1078106893,0.07875085856,0.1066633283,0.2110128549,0.09272180587,0.1211973058,2.001200777,1.236433701,2.977568537,0.5413700598
957,0.9545714286,0.8641089331,0.860150783,0.8562845851,0.7344805966,0.7998007932,0.04542857143,0.1358910669,0.139849217,0.1437154149,0.2655194034,0.2001992068,0.9543243243,0.825153408,0.8437821308,0.8402421205,0.7089550177,0.7674698673,0.05405405405,0.1070982411,0.1080184195,0.1080821854,0.1085488419,0.1077671702,0.07897190499,0.1066633283,0.2110128549,0.09280473628,0.1212974715,1.973846238,1.236433701,2.977568537,0.5678739573
958,0.956,0.8624791566,0.8606342774,0.8583759404,0.7366619909,0.8000919854,0.044,0.1375208434,0.1393657226,0.1416240596,0.2633380091,0.1999080146,0.9556756757,0.8235871033,0.8442214707,0.8421223777,0.7108756413,0.7676744152,0.05405405405,0.107666832,0.1079263815,0.1079805285,0.1085977806,0.1080048173,0.0789464168,0.1066633283,0.2110128549,0.09366234649,0.1225794807,1.96119025,1.236433701,2.977568537,0.5927364389
959,0.9557142857,0.8630421188,0.8616843114,0.8587250049,0.737869648,0.8009895523,0.04428571429,0.1369578812,0.1383156886,0.1412749951,0.262130352,0.1990104477,0.9554054054,0.8241106532,0.8451644077,0.8424360741,0.7119485684,0.7684793067,0.05405405405,0.1075989795,0.107840118,0.1078859725,0.108588138,0.1079803406,0.07953470476,0.1066633283,0.2110128549,0.09329659789,0.122089857,1.960503034,1.236433701,2.977568537,0.6170961828
960,0.9554285714,0.8657650278,0.8614963546,0.8584971137,0.737453114,0.8020374458,0.04457142857,0.1342349722,0.1385036454,0.1415028863,0.262546886,0.1979625542,0.9551351351,0.8265415893,0.8449856495,0.8422385584,0.711589232,0.7694300488,0.05405405405,0.1075353594,0.1077593286,0.1077980466,0.1084873917,0.107907711,0.07892579235,0.1066633283,0.2110128549,0.09148337384,0.119690731,1.962323198,1.236433701,2.977568537,0.6158913499
961,0.9548571429,0.866577168,0.8620251535,0.8621841847,0.741030003,0.8042273739,0.04514285714,0.133422832,0.1379748465,0.1378158153,0.258969997,0.1957726261,0.9545945946,0.8272702387,0.8454448367,0.8455339894,0.7147364031,0.77136509,0.05405405405,0.1074757518,0.1076837204,0.1077163076,0.1086456603,0.1079638375,0.07735951285,0.1066633283,0.2110128549,0.09096729427,0.1189918854,1.968176701,1.236433701,2.977568537,0.6158489139
962,0.9545714286,0.8663924132,0.8630005301,0.8616734676,0.7415523993,0.8043203843,0.04542857143,0.1336075868,0.1369994699,0.1383265324,0.2584476007,0.1956796157,0.9543243243,0.827111473,0.8463210191,0.8450853327,0.7152020206,0.7714570038,0.05405405405,0.1074199427,0.107613009,0.107640339,0.1085947308,0.1079196331,0.07707154473,0.1066633283,0.2110128549,0.09112566499,0.1191785557,1.972166636,1.236433701,2.977568537,0.5751542607
963,0.9557142857,0.8657695454,0.8623540788,0.8627850237,0.7419821288,0.8042116761,0.04428571429,0.1342304546,0.1376459212,0.1372149763,0.2580178712,0.1957883239,0.9554054054,0.8265747205,0.8457500984,0.8460828209,0.7155922055,0.771371592,0.05405405405,0.107367725,0.1075469195,0.1075697498,0.1085530747,0.1078805945,0.0775403753,0.1066633283,0.2110128549,0.09156112563,0.119741417,1.978468445,1.236433701,2.977568537,0.5713842114
964,0.9554285714,0.8661093892,0.863453651,0.8631096101,0.7432308295,0.8049928361,0.04457142857,0.1338906108,0.136546349,0.1368903899,0.2567691705,0.1950071639,0.9551351351,0.8268852021,0.8467269132,0.8463766327,0.7166950593,0.7720676236,0.05405405405,0.1073188984,0.1074851865,0.1075041731,0.1085705035,0.1078700335,0.07825573504,0.1066633283,0.2110128549,0.09135468413,0.1194553487,1.987403893,1.236433701,2.977568537,0.5495329659
965,0.9551428571,0.8652156919,0.8635745991,0.8624442423,0.7427773641,0.8044574825,0.04485714286,0.1347843081,0.1364254009,0.1375557577,0.2572226359,0.1955425175,0.9548648649,0.8261040658,0.8468287816,0.8457667808,0.7162488424,0.7715647014,0.05405405405,0.1072732699,0.1074275553,0.1080432985,0.1087952342,0.1079490294,0.07848134487,0.1066633283,0.2110128549,0.09197421745,0.1202592993,1.987708381,1.236433701,2.977568537,0.5559546656
966,0.9551428571,0.8655983667,0.8637605179,0.864513253,0.7446694856,0.8055784148,0.04485714286,0.1344016333,0.1362394821,0.135486747,0.2553305144,0.1944215852,0.9548648649,0.8264512256,0.8469973884,0.8476061762,0.7179232573,0.7725620138,0.05405405405,0.1072306543,0.1073737817,0.1079479777,0.1088444426,0.1079598079,0.07829500673,0.1066633283,0.2110128549,0.09173635969,0.1199334472,1.978187887,1.236433701,2.977568537,0.5620993281
967,0.9542857143,0.8644725372,0.8632427209,0.8648942433,0.7444495964,0.8048531538,0.04571428571,0.1355274628,0.1367572791,0.1351057567,0.2555504036,0.1951468462,0.9540540541,0.8254506953,0.846530897,0.8479373701,0.7177419004,0.7719282618,0.05405405405,0.1071908737,0.1073236321,0.1078588772,0.1087671065,0.1079068549,0.07917301917,0.1066633283,0.2110128549,0.09252845161,0.1209538678,1.983982535,1.236433701,2.977568537,0.5707718039
968,0.9548571429,0.8644965835,0.8650480603,0.8665065634,0.7474319696,0.8063816524,0.04514285714,0.1355034165,0.1349519397,0.1334934366,0.2525680304,0.1936183476,0.9545945946,0.8254861782,0.8481430064,0.8493908022,0.7203607623,0.7732748136,0.05405405405,0.1071537581,0.1072768838,0.1077756355,0.1088900086,0.1079543043,0.07933040507,0.1066633283,0.2110128549,0.09251877373,0.1209369427,1.998755638,1.236433701,2.977568537,0.561126017
969,0.9565714286,0.8648380203,0.8653663493,0.8658386639,0.747163407,0.806383623,0.04342857143,0.1351619797,0.1346336507,0.1341613361,0.252836593,0.193616377,0.9562162162,0.825802567,0.8484338238,0.8488078225,0.7201374378,0.7732919885,0.05405405405,0.1071191456,0.107233325,0.1076979069,0.1088047274,0.1079008517,0.07939262467,0.1066633283,0.2110128549,0.09229410412,0.1206378602,1.99161207,1.236433701,2.977568537,0.5729558664
970,0.9568571429,0.8646940046,0.864174452,0.8669828317,0.747201469,0.8062672571,0.04314285714,0.1353059954,0.135825548,0.1330171683,0.252798531,0.1937327429,0.9564864865,0.8256792996,0.8473708804,0.8498386192,0.7201774949,0.7731989899,0.05405405405,0.1070868815,0.1071927543,0.1076253615,0.1087451341,0.1078593153,0.07957156719,0.1066633283,0.2110128549,0.09240874665,0.1207772596,1.987791014,1.236433701,2.977568537,0.5729442187
